Date,Open,High,Low,Close,Volume,Market Capacity
2020-04-13,1.01,1.02,0.99,1.0,50128306911.0,6363112437.0
2020-04-12,1.0,1.01,0.99,1.01,44856466500.0,6412993320.0
2020-04-11,1.0,1.01,0.98,1.0,40060959110.0,6349047070.0
2020-04-10,1.0,1.02,1.0,1.0,56393183976.0,6366075638.0
2020-04-09,1.0,1.01,0.99,1.0,44302706107.0,6383075354.0
2020-04-08,1.0,1.01,0.99,1.0,50475513637.0,6355457832.0
2020-04-07,0.99,1.01,0.99,1.0,59032234493.0,6352309306.0
2020-04-06,1.0,1.01,0.99,0.99,60908262080.0,6315440480.0
2020-04-05,1.0,1.01,1.0,1.0,35625789596.0,6183665131.0
2020-04-04,1.0,1.02,1.0,1.0,39644126975.0,6191457723.0
2020-04-03,1.0,1.01,1.0,1.0,46738928486.0,6176647943.0
2020-04-02,1.01,1.01,0.98,1.0,57261198792.0,6170513908.0
2020-04-01,1.0,1.01,0.97,1.0,47949493852.0,6195358201.0
2020-03-31,1.01,1.01,0.99,1.0,38970696054.0,6184759500.0
2020-03-30,1.0,1.01,0.99,1.01,44148668942.0,4672701419.0
2020-03-29,1.0,1.01,1.0,1.0,35069971228.0,4651479473.0
2020-03-28,1.01,1.02,0.99,1.0,44315404128.0,4640992199.0
2020-03-27,1.0,1.03,0.99,1.01,41534264141.0,4704194842.0
2020-03-26,1.0,1.01,1.0,1.0,42020889460.0,4635323589.0
2020-03-25,1.0,1.01,0.99,1.0,52254209223.0,4635839581.0
2020-03-24,1.0,1.02,0.99,1.0,57714092130.0,4644563734.0
2020-03-23,1.0,1.01,0.97,1.0,57333099378.0,4627566696.0
2020-03-22,1.0,1.02,0.98,1.0,49036623749.0,4637871717.0
2020-03-21,1.0,1.02,0.99,1.0,52643956420.0,4646775524.0
2020-03-20,1.0,1.03,0.96,1.0,72319289643.0,4631022300.0
2020-03-19,0.97,1.01,0.95,1.0,64076531532.0,4657190926.0
2020-03-18,0.97,1.01,0.97,0.97,45836273197.0,4522818938.0
2020-03-17,1.0,1.01,0.96,0.98,46775877399.0,4531625713.0
2020-03-16,1.0,1.04,0.98,1.0,57318450774.0,4628458993.0
2020-03-15,1.0,1.02,0.99,1.0,43945453268.0,4651590222.0
2020-03-14,1.0,1.01,0.99,1.0,48327975513.0,4649890998.0
2020-03-13,1.04,1.08,0.9,1.0,99315334323.0,4640645554.0
2020-03-12,1.0,1.08,0.97,1.05,74550564419.0,4891126961.0
2020-03-11,1.0,1.01,0.99,1.0,47108137900.0,4636825895.0
2020-03-10,1.0,1.01,0.99,1.0,51217843378.0,4650355068.0
2020-03-09,1.01,1.01,0.99,1.0,63879966769.0,4637946745.0
